title,collected_date,published_date,tags,image_urls,urls,article_url
RJ: três presos que não voltaram da “saidinha” de Natal são considerados de altíssima periculosidade,2026-05-19 18:30:27,05/01/24 às 21:36 | Atualizado 05/01/24 às 21:36,Rio de Janeiro (capital)Rio de Janeiro (estado),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/emagenscamerasegurancaed.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/ana-hickmann-agressao.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Design-sem-nome-10.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/imagens-mostram-crianca-que-desapareceu-na-praia-circulando-sozinha-no-rj/', 'https://www.cnnbrasil.com.br/nacional/imagens-mostram-crianca-que-desapareceu-na-praia-circulando-sozinha-no-rj/', 'https://www.cnnbrasil.com.br/nacional/ana-hickmann-denuncia-e-acusa-ex-funcionaria-de-ajudar-alexandre-correa-a-realizar-desvios-de-dinheiro/', 'https://www.cnnbrasil.com.br/nacional/ana-hickmann-denuncia-e-acusa-ex-funcionaria-de-ajudar-alexandre-correa-a-realizar-desvios-de-dinheiro/', 'https://www.cnnbrasil.com.br/nacional/empresario-que-estava-em-helicoptero-disse-ao-filho-que-tentaria-pousar-em-ubatuba-ouca/', 'https://www.cnnbrasil.com.br/nacional/empresario-que-estava-em-helicoptero-disse-ao-filho-que-tentaria-pousar-em-ubatuba-ouca/']",https://www.cnnbrasil.com.br/nacional/rj-tres-presos-que-nao-voltaram-da-saidinha-de-natal-sao-considerados-de-altissima-periculosidade/
Câmara de SP deve instalar CPI das ONGs que vai investigar atuação do padre Júlio Lacellotti na Cracolândia,2026-05-19 18:30:29,03/01/24 às 14:03 | Atualizado 03/01/24 às 17:01,Câmara Municipal de São PauloONGsPadre Júlio LancellottiRicardo Nunes,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/04/ricardo_lewandowski_07.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportBusinessNews/tagreuters.com2023binary_LYNXMPEJBD0SL-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Copia-de-Placeholder-site-7.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tudo-sobre/camara-municipal-de-sao-paulo/', 'https://www.cnnbrasil.com.br/tudo-sobre/padre-julio-lancellotti/', 'https://www.cnnbrasil.com.br/politica/cotado-para-a-justica-lewandowski-estara-em-ato-que-marca-um-ano-do-8-de-janeiro/', 'https://www.cnnbrasil.com.br/politica/cotado-para-a-justica-lewandowski-estara-em-ato-que-marca-um-ano-do-8-de-janeiro/', 'https://www.cnnbrasil.com.br/politica/congresso-avalia-negociar-recuo-com-governo-antes-de-derrubar-vetos-a-ldo/', 'https://www.cnnbrasil.com.br/politica/congresso-avalia-negociar-recuo-com-governo-antes-de-derrubar-vetos-a-ldo/', 'https://www.cnnbrasil.com.br/politica/lula-publica-foto-durante-banho-de-mar-para-comecar-2024-com-muita-energia/', 'https://www.cnnbrasil.com.br/politica/lula-publica-foto-durante-banho-de-mar-para-comecar-2024-com-muita-energia/']",https://www.cnnbrasil.com.br/politica/camara-de-sp-deve-instalar-cpi-das-ongs-que-vai-investigar-atuacao-do-padre-julio-lacellotti-na-cracolandia/
China perde paciência com junta militar de Mianmar por falta de controle contra chefões de golpes cibernéticos,2026-05-19 18:30:32,29/12/23 às 04:00 | Atualizado 29/12/23 às 04:00,ChinaMianmar,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportBusinessNews/tagreuters.com2023binary_LYNXMPEJBI0EM-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportWorldNews/tagreuters.com2023binary_LYNXMPEJBR09G-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/GettyImages-1824392764.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/economia/macroeconomia/analise-economia-da-china-teve-ano-fraco-e-2024-pode-ser-ainda-pior/', 'https://www.cnnbrasil.com.br/economia/macroeconomia/analise-economia-da-china-teve-ano-fraco-e-2024-pode-ser-ainda-pior/', 'https://www.cnnbrasil.com.br/internacional/china-critica-taiwan-por/', 'https://www.cnnbrasil.com.br/internacional/china-critica-taiwan-por/', 'https://www.cnnbrasil.com.br/internacional/china-alerta-que-fas-militares-podem-ser-presos-por-divulgar-fotos-que-colocam-em-risco-seguranca-nacional/', 'https://www.cnnbrasil.com.br/internacional/china-alerta-que-fas-militares-podem-ser-presos-por-divulgar-fotos-que-colocam-em-risco-seguranca-nacional/']",https://www.cnnbrasil.com.br/internacional/china-perde-paciencia-com-junta-militar-de-mianmar-por-falta-de-controle-contra-chefoes-de-golpes-ciberneticos/
França barra avião romeno que transportava 303 cidadãos indianos por suspeita de tráfico humano,2026-05-19 18:30:34,23/12/23 às 23:50 | Atualizado 23/12/23 às 23:50,FrançaImigraçãoÍndia,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/231223084655-ukrainian-tank-120823.webp?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportBusinessNews/tagreuters.com2023binary_LYNXMPEJBH0L4-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/231223175542-01-paddock-mall-florida-1223-still.webp?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/ucrania-prende-alto-funcionario-do-ministerio-da-defesa-acusado-de-desviar-us-40-milhoes/', 'https://www.cnnbrasil.com.br/internacional/ucrania-prende-alto-funcionario-do-ministerio-da-defesa-acusado-de-desviar-us-40-milhoes/', 'https://www.cnnbrasil.com.br/internacional/milei-convoca-sessoes-extraordinarias-do-congresso-argentino-para-acelerar-reformas/', 'https://www.cnnbrasil.com.br/internacional/milei-convoca-sessoes-extraordinarias-do-congresso-argentino-para-acelerar-reformas/', 'https://www.cnnbrasil.com.br/internacional/tiroteio-em-shopping-na-florida-deixa-uma-pessoa-morta-diz-policia/', 'https://www.cnnbrasil.com.br/internacional/tiroteio-em-shopping-na-florida-deixa-uma-pessoa-morta-diz-policia/']",https://www.cnnbrasil.com.br/internacional/franca-barra-aviao-romeno-que-transportava-303-cidadaos-indianos-por-suspeita-de-trafico-humano/
Governo do Rio vai recorrer da decisão que proíbe apreensão de menores na Operação Verão,2026-05-19 18:30:37,15/12/23 às 13:34 | Atualizado 16/12/23 às 15:15,Cláudio CastroPolíciaRio de Janeiro,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/WhatsApp-Image-2023-12-15-at-10.57.04.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/Inserir-um-titulo-28.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/espancamento.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/dois-suspeitos-sao-baleados-apos-tiroteio-no-rio-um-morreu/', 'https://www.cnnbrasil.com.br/nacional/dois-suspeitos-sao-baleados-apos-tiroteio-no-rio-um-morreu/', 'https://www.cnnbrasil.com.br/nacional/delivery-do-trafico-homem-e-preso-por-entregar-droga-de-moto-no-rio/', 'https://www.cnnbrasil.com.br/nacional/delivery-do-trafico-homem-e-preso-por-entregar-droga-de-moto-no-rio/', 'https://www.cnnbrasil.com.br/nacional/justiceiros-do-rio-deputado-cria-projeto-para-legalizar-acao-de-grupos-paramilitares/', 'https://www.cnnbrasil.com.br/nacional/justiceiros-do-rio-deputado-cria-projeto-para-legalizar-acao-de-grupos-paramilitares/']",https://www.cnnbrasil.com.br/nacional/governo-do-rio-vai-recorrer-da-decisao-que-proibe-apreensao-de-menores-na-operacao-verao/
"PRF lança nova formação de policiais com aulas contra tortura, racismo e LGBTFobia",2026-05-19 18:30:39,15/12/23 às 08:47 | Atualizado 15/12/23 às 12:55,diretrizesHomofobiaPRF (Polícia Rodoviária Federal)RacismoTortura,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/07/WhatsApp-Image-2023-07-12-at-00.01.56.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/VITIMAS-HOMOFOBIA-RIO.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/operacao-trafico.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tudo-sobre/genivaldo-de-jesus-santos/', 'https://www.cnnbrasil.com.br/nacional/apos-caso-genivaldo-prf-cria-comissao-para-rever-diretrizes-e-reforca-curso-de-direitos-humanos/', 'https://www.cnnbrasil.com.br/nacional/preparador-de-time-peruano-que-imitou-macaco-e-condenado-por-racismo-em-sp/', 'https://www.cnnbrasil.com.br/nacional/preparador-de-time-peruano-que-imitou-macaco-e-condenado-por-racismo-em-sp/', 'https://www.cnnbrasil.com.br/nacional/casal-denuncia-homofobia-e-garcom-e-afastado-de-restaurante-no-rio/', 'https://www.cnnbrasil.com.br/nacional/casal-denuncia-homofobia-e-garcom-e-afastado-de-restaurante-no-rio/', 'https://www.cnnbrasil.com.br/noticias/pf-e-prf-cumprem-57-mandados-em-megaoperacao-contra-trafico-internacional/', 'https://www.cnnbrasil.com.br/noticias/pf-e-prf-cumprem-57-mandados-em-megaoperacao-contra-trafico-internacional/', 'https://www.cnnbrasil.com.br/politica/prf-traca-estrategia-para-tenta-descolar-imagem-da-instituicao-de-recentes-escandalos/', 'https://www.cnnbrasil.com.br/tudo-sobre/silvinei-vasques/', 'https://www.cnnbrasil.com.br/tudo-sobre/policia-rodoviaria-federal-prf/']",https://www.cnnbrasil.com.br/nacional/prf-lanca-nova-formacao-de-policiais-com-aulas-sobre-tortura-racismo-e-lgbtqia/
Posse de Milei: confira o discurso de posse do novo presidente argentino na íntegra,2026-05-19 18:30:40,10/12/23 às 14:42 | Atualizado 10/12/23 às 14:44,ArgentinadiscursoJavier Milei,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/BR_CNN_101223_AGR_MANHA_CLEAN_frame_313800.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/kirchner.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/garbfbpweaegvgj.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/milei-quebra-protocolo-nao-fala-ao-congresso-e-faz-primeiro-discurso-a-apoiadores/', 'https://www.cnnbrasil.com.br/internacional/zelensky-cumprimenta-milei-em-sua-posse-como-presidente-da-argentina/', 'https://www.cnnbrasil.com.br/internacional/zelensky-cumprimenta-milei-em-sua-posse-como-presidente-da-argentina/', 'https://www.cnnbrasil.com.br/internacional/posse-na-argentina-cristina-kirchner-mostra-dedo-do-meio-para-apoiadores-de-milei/', 'https://www.cnnbrasil.com.br/internacional/posse-na-argentina-cristina-kirchner-mostra-dedo-do-meio-para-apoiadores-de-milei/', 'https://www.cnnbrasil.com.br/internacional/veja-como-e-o-bastao-presidencial-que-javier-milei-vai-receber-na-posse/', 'https://www.cnnbrasil.com.br/internacional/veja-como-e-o-bastao-presidencial-que-javier-milei-vai-receber-na-posse/']",https://www.cnnbrasil.com.br/internacional/posse-de-milei-confira-o-discurso-de-posse-do-novo-presidente-argentino-na-integra/
Brasileira e filho nascido em presídio da Índia chegam nesta sexta ao Brasil,2026-05-19 18:30:43,07/12/23 às 21:09 | Atualizado 08/12/23 às 09:59,,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/circuito-e1701991935257.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/dp-bras-e1701990319613.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/delegacia-1-e1701989130440.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/Design-sem-nome-5-1.jpg?w=849&h=477&crop=0']","['https://www.cnnbrasil.com.br/nacional/video-mostra-agressoes-momentos-antes-de-delegado-matar-esposa-e-enteada-em-curitiba/', 'https://www.cnnbrasil.com.br/nacional/video-mostra-agressoes-momentos-antes-de-delegado-matar-esposa-e-enteada-em-curitiba/', 'https://www.cnnbrasil.com.br/nacional/justica-decreta-prisao-preventiva-de-mulher-que-sequestrou-bebe-de-tres-meses-em-sp/', 'https://www.cnnbrasil.com.br/nacional/justica-decreta-prisao-preventiva-de-mulher-que-sequestrou-bebe-de-tres-meses-em-sp/', 'https://www.cnnbrasil.com.br/nacional/homem-que-teria-roubado-e-espancado-no-flamengo-zona-sul-do-rio/', 'https://www.cnnbrasil.com.br/nacional/homem-que-teria-roubado-e-espancado-no-flamengo-zona-sul-do-rio/']",https://www.cnnbrasil.com.br/nacional/brasileira-e-filho-nascido-em-presidio-da-india-chegam-nesta-sexta-ao-brasil/
Sessão com Silvio Almeida na Câmara é encerrada em meio a bate-boca,2026-05-19 18:30:45,05/12/23 às 19:43 | Atualizado 05/12/23 às 20:31,Silvio Almeida,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/03/img20230215163051158-e1678417672598.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/drone-maceio-8.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2022/02/GettyImages-1238557864-1.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/politica/nikolas-ferreira-e-condenado-por-transfobia-contra-deputada-duda-salabert/', 'https://www.cnnbrasil.com.br/politica/nikolas-ferreira-e-condenado-por-transfobia-contra-deputada-duda-salabert/', 'https://www.cnnbrasil.com.br/politica/senado-aprova-emprestimo-de-us-40-mi-a-maceio-em-meio-a-risco-de-colapso-de-mina-da-braskem/', 'https://www.cnnbrasil.com.br/politica/senado-aprova-emprestimo-de-us-40-mi-a-maceio-em-meio-a-risco-de-colapso-de-mina-da-braskem/', 'https://www.cnnbrasil.com.br/politica/na-argentina-bolsonaro-preve-encontro-particular-com-milei-e-viktor-orban/', 'https://www.cnnbrasil.com.br/politica/na-argentina-bolsonaro-preve-encontro-particular-com-milei-e-viktor-orban/']",https://www.cnnbrasil.com.br/politica/sessao-com-silvio-almeida-na-camara-e-encerrada-em-meio-a-bate-boca/
Bebê traficada do Brasil é resgatada pela polícia portuguesa,2026-05-19 18:30:48,05/12/23 às 14:21 | Atualizado 05/12/23 às 14:21,PF (Polícia Federal)Polícia FederalTráfico de pessoas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/Design-sem-nome-23.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/Captura-de-tela-2023-12-04-152612.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/PF-portugues-e1701703445314.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/bandidos-planejavam-explodir-ponte-na-ligacao-entre-sp-e-o-litoral-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/bandidos-planejavam-explodir-ponte-na-ligacao-entre-sp-e-o-litoral-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/mulher-e-presa-apos-sequestrar-bebe-de-3-meses-na-regiao-central-de-sp/', 'https://www.cnnbrasil.com.br/nacional/mulher-e-presa-apos-sequestrar-bebe-de-3-meses-na-regiao-central-de-sp/', 'https://www.cnnbrasil.com.br/nacional/portugues-suspeito-de-trafico-internacional-de-bebes-e-preso-pela-pf-em-sp/', 'https://www.cnnbrasil.com.br/nacional/portugues-suspeito-de-trafico-internacional-de-bebes-e-preso-pela-pf-em-sp/']",https://www.cnnbrasil.com.br/nacional/bebe-traficada-do-brasil-e-resgatada-pela-policia-portuguesa/
MPF pede que Paes sancione lei que proíbe homenagem a escravocratas e eugenistas no Rio,2026-05-19 18:30:51,23/11/23 às 23:01 | Atualizado 24/11/23 às 23:33,Eduardo PaesMPF (Ministério Público Federal)RacismoRio de Janeiro (capital),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/05/luis-quintero-ibWxfQOePt4-unsplash.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/53323322151_b88cd055c8_c.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/09/banco-do-brasil_mcamgo_abr_280620211818-9.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/politica/stf-comeca-a-analisar-acao-sobre-plano-para-enfrentar-racismo-estrutural/', 'https://www.cnnbrasil.com.br/politica/stf-comeca-a-analisar-acao-sobre-plano-para-enfrentar-racismo-estrutural/', 'https://www.cnnbrasil.com.br/politica/racismo-estrutural-nao-e-achismo-diz-barroso/', 'https://www.cnnbrasil.com.br/politica/racismo-estrutural-nao-e-achismo-diz-barroso/', 'https://www.cnnbrasil.com.br/nacional/mpf-abre-inquerito-sobre-papel-do-banco-do-brasil-na-escravidao/', 'https://www.cnnbrasil.com.br/nacional/mpf-abre-inquerito-sobre-papel-do-banco-do-brasil-na-escravidao/', 'https://www.cnnbrasil.com.br/nacional/mpf-abre-inquerito-sobre-papel-do-banco-do-brasil-na-escravidao/']",https://www.cnnbrasil.com.br/politica/mpf-pede-que-paes-sancione-lei-que-proibe-homenagem-a-escravocratas-e-eugenistas-no-rio/
Polícia faz operação contra tráfico de pessoas em fazendas em Portugal,2026-05-19 18:30:53,21/11/23 às 15:50 | Atualizado 21/11/23 às 15:55,EuropaPortugaltráficoTráfico de pessoas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/operacao-trafico.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportDomesticNews/tagreuters.com2023binary_LYNXMPEJAC0DZ-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/10/WhatsApp-Image-2023-10-27-at-15.43.51.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tudo-sobre/portugal/', 'https://www.cnnbrasil.com.br/tudo-sobre/trafico-de-pessoas/', 'https://www.cnnbrasil.com.br/noticias/pf-e-prf-cumprem-57-mandados-em-megaoperacao-contra-trafico-internacional/', 'https://www.cnnbrasil.com.br/noticias/pf-e-prf-cumprem-57-mandados-em-megaoperacao-contra-trafico-internacional/', 'https://www.cnnbrasil.com.br/nacional/pf-apreendeu-r-18-bilhao-em-bens-e-valores-do-trafico-em-2023/', 'https://www.cnnbrasil.com.br/nacional/pf-apreendeu-r-18-bilhao-em-bens-e-valores-do-trafico-em-2023/', 'https://www.cnnbrasil.com.br/nacional/operacao-prende-13-suspeitos-de-trafico-de-drogas-e-homicidios-na-bahia/', 'https://www.cnnbrasil.com.br/nacional/operacao-prende-13-suspeitos-de-trafico-de-drogas-e-homicidios-na-bahia/']",https://www.cnnbrasil.com.br/internacional/policia-faz-operacao-contra-trafico-de-pessoas-em-fazendas-em-portugal/
PGR denuncia deputado Gustavo Gayer por racismo contra Silvio Almeida e injúria contra Lula,2026-05-19 18:30:56,20/11/23 às 15:19 | Atualizado 20/11/23 às 15:42,Gustavo GayerLuiz Inácio Lula da Silva (Lula)Ministério dos Direitos HumanosPGR (Procuradoria-Geral da República)RacismoSilvio Almeida,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/03/silvio_almeida_direitos_humanos_cidadania_14-e1685733371228.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/carlinhos-brown.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/11/53323322151_b88cd055c8_c.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tudo-sobre/procuradoria-geral-da-republica-pgr/', 'https://www.cnnbrasil.com.br/politica/deputado-do-pl-e-acusado-de-fala-racista-em-podcast-e-deve-enfrentar-pedido-de-cassacao-de-mandato/', 'https://www.cnnbrasil.com.br/tudo-sobre/luiz-inacio-lula-da-silva-lula/', 'https://www.cnnbrasil.com.br/tudo-sobre/silvio-almeida/', 'https://www.cnnbrasil.com.br/politica/comissao-da-camara-convida-ministro-silvio-almeida-a-prestar-esclarecimentos-sobre-mulher-de-lider-do-comando-vermelho/', 'https://www.cnnbrasil.com.br/politica/comissao-da-camara-convida-ministro-silvio-almeida-a-prestar-esclarecimentos-sobre-mulher-de-lider-do-comando-vermelho/', 'https://www.cnnbrasil.com.br/politica/carlinhos-brown-e-nomeado-embaixador-do-turismo-brasileiro/', 'https://www.cnnbrasil.com.br/politica/carlinhos-brown-e-nomeado-embaixador-do-turismo-brasileiro/', 'https://www.cnnbrasil.com.br/politica/judiciario-esta-empenhado-em-contribuir-para-causa-antirracista-diz-barroso/', 'https://www.cnnbrasil.com.br/politica/judiciario-esta-empenhado-em-contribuir-para-causa-antirracista-diz-barroso/', 'https://www.cnnbrasil.com.br/tudo-sobre/supremo-tribunal-federal-stf/', 'https://www.cnnbrasil.com.br/tudo-sobre/policia-federal-pf/']",https://www.cnnbrasil.com.br/politica/pgr-denuncia-deputado-gustavo-gayer-por-racismo-contra-silvio-almeida-e-injuria-contra-lula/
